label,n_frames,avg_total_ms,p95_total_ms,avg_optimization_ms,avg_mapping_ms,throughput_fps,avg_raw_pose_error_m,avg_eval_pose_error_m,avg_correction_mag_m,max_correction_mag_m,seam_ssim,n_edges,avg_edge_residual_before_m,avg_edge_residual_after_m,memory_mb,optimizer_edge_count,optimizer_mean_edge_before_m,optimizer_mean_edge_after_m
w_gps=1.0,241,128.71626721967024,144.7621999832336,27.606694605993688,16.431209543711194,7.769025792935529,1.5892215075312817,1.950703763841535,0.4104190633260038,3.3835303601383915,0.957820733388265,1333,4.1764663055122675,3.082274116392992,189.0,1333,4.2574693150429255,3.005671755090912
