dataset,variant,variant_label,drift_name,drift_kind,drift_magnitude_m,use_optimizer,arbitration_mode,feature_type,n_frames,n_successful_feeds,total_input_mb,avg_decode_ms,avg_downscale_ms,avg_prep_ms,avg_optimization_ms,avg_mapping_ms,avg_total_ms,std_total_ms,median_total_ms,p95_total_ms,throughput_fps_total,mean_capture_interval_s,median_capture_interval_s,capture_fps_mean,avg_deadline_slack_ms,p05_deadline_slack_ms,deadline_miss_rate,max_queue_delay_s,avg_feed_ms_legacy,render_ms,tile_count,memory_mb,avg_iou,std_iou,seam_ssim,coverage_m2,avg_altitude_m,avg_raw_pose_error_m,avg_eval_pose_error_m,median_eval_pose_error_m,avg_correction_mag_m,max_correction_mag_m,p95_correction_mag_m,frames_with_nonzero_correction,avg_edge_residual_before_m,avg_edge_residual_after_m,conflict_pixels,conflict_overrides,new_pixels,nonconflict_replacements,map_w_px,map_h_px,optimizer_edge_count,optimizer_mean_edge_before_m,optimizer_mean_edge_after_m,optimizer_median_edge_before_m,optimizer_median_edge_after_m,optimizer_max_edge_before_m,optimizer_max_edge_after_m
data3,raw_view,Raw GPS + view-aware overlap,clean,none,0.0,0,view_aware,none,140,140,742.61328125,72.7691907134223,4.482674286035555,0.0,0.0,38.20234428484192,115.63515714307349,39.501579823952305,91.11350000603124,179.10831498884363,8.647888969984418,2.2661870503597124,2.0,0.44126984126984126,2150.727070503275,908.7744300020859,0.0,0.0,38.20234428484192,71.29340001847595,19,149.625,0.7200424646924766,0.07701431580153846,0.9360576868057251,523278.0,120.20112142857143,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,2746966,8738263,2560,2048,0,0.0,0.0,0.0,0.0,0.0,0.0
