label,n_frames,avg_total_ms,p95_total_ms,avg_optimization_ms,avg_mapping_ms,throughput_fps,avg_raw_pose_error_m,avg_eval_pose_error_m,avg_correction_mag_m,max_correction_mag_m,seam_ssim,n_edges,avg_edge_residual_before_m,avg_edge_residual_after_m,memory_mb,optimizer_edge_count,optimizer_mean_edge_before_m,optimizer_mean_edge_after_m
w_match=0.05,241,127.04558257222237,144.01109999744222,26.736510787845138,16.28651784194819,7.871190636884395,1.5892215075312817,1.599488260256091,0.015760260931456938,0.1770640360639972,0.9568955898284912,1333,4.1764663055122675,4.105911113483324,189.0,1333,4.2574693150429255,4.158790377090394
