label,n_frames,avg_total_ms,p95_total_ms,avg_optimization_ms,avg_mapping_ms,throughput_fps,avg_raw_pose_error_m,avg_eval_pose_error_m,avg_correction_mag_m,max_correction_mag_m,seam_ssim,n_edges,avg_edge_residual_before_m,avg_edge_residual_after_m,memory_mb,optimizer_edge_count,optimizer_mean_edge_before_m,optimizer_mean_edge_after_m
w_gps=3.0,241,127.47683402484658,145.8361000113655,26.600614108465983,16.475081741829168,7.844562564246688,1.5892215075312817,1.7436004636952491,0.18726628628868938,1.7426828812614161,0.957358161608378,1333,4.1764663055122675,3.5329440015084166,189.0,1333,4.2574693150429255,3.4686769207689894
