label,n_frames,avg_total_ms,p95_total_ms,avg_optimization_ms,avg_mapping_ms,throughput_fps,avg_raw_pose_error_m,avg_eval_pose_error_m,avg_correction_mag_m,max_correction_mag_m,seam_ssim,n_edges,avg_edge_residual_before_m,avg_edge_residual_after_m,memory_mb,optimizer_edge_count,optimizer_mean_edge_before_m,optimizer_mean_edge_after_m
sift_nfeatures=1000,241,425.04524522887533,468.31810000003316,322.0835908715076,17.81004771910979,2.3526907105184227,0.0,0.0933644348538289,0.0933644348538289,0.870512082976773,0.9567270676294962,1478,4.651357915608605,4.383986841351114,189.0,1478,4.676801359670145,4.346495384541118
