label,n_frames,avg_total_ms,p95_total_ms,avg_optimization_ms,avg_mapping_ms,throughput_fps,avg_raw_pose_error_m,avg_eval_pose_error_m,avg_correction_mag_m,max_correction_mag_m,seam_ssim,n_edges,avg_edge_residual_before_m,avg_edge_residual_after_m,memory_mb,optimizer_edge_count,optimizer_mean_edge_before_m,optimizer_mean_edge_after_m
sift_nfeatures=200,241,252.85514107933346,282.2898000013083,152.29650248985456,16.690600829593127,3.954833568862455,0.0,0.07123850623545086,0.07123850623545086,0.6679610758895164,0.9567021197742887,1174,4.066123196410047,3.8210482715286247,189.0,1174,4.205744611212515,3.86531170886637
