altitude_m,arbitration_mode,capture_time_s,conflict_overrides,conflict_pixels,correction_mag_m,correction_x_m,correction_y_m,deadline_miss,deadline_slack_ms,decode_ms,downscale_ms,downscaled,drift_mag_m,drift_name,drift_x_m,drift_y_m,edge_residual_after_m,edge_residual_before_m,eval_pose_error_m,feature_type,feed_success,file_size_bytes,frame,gsd_proxy_m_px,img_h,img_w,inter_frame_interval_s,iou,mapping_ms,memory_bytes,memory_mb,new_pixels,nonconflict_replacements,optimization_ms,optimizer_edges,prep_ms,proc_h,proc_w,raw_pose_error_m,tile_count,total_ms,use_optimizer,variant
142.093,view_aware,1766396512.0,0,0,0.0,0.0,0.0,0,0.0,73.00210001994856,4.124500002944842,True,0.5974961404344216,gaussian_2m,0.0024603067149651485,0.5974910750169398,0.0,0.0,0.5974961404344216,orb,1,6565888,0,71.0465,3000,4000,0.0,0.0,51.41119999461807,33030144,31.5,181098,0,11.896599986357614,0,0.9963999909814447,1500,2000,0.5974961404344216,4,141.7139999975916,1,optimized_view_orb
142.156,view_aware,1766396514.0,0,0,0.06594366010476545,0.006313044209312446,0.06564077833804305,0,1886.3977000000887,77.39470002707094,4.564500006381422,True,1.863658109207436,gaussian_2m,-0.5482757107244352,-1.7811836775145484,2.373971763771561,2.5058590839810924,1.7991139404748966,orb,1,6606848,1,71.078,3000,4000,2.0,0.9249013621358815,15.285400004358962,33030144,31.5,188748,86878,15.175300010014325,1,0.9129999962169677,1500,2000,1.8636581092074356,4,113.60229999991134,1,optimized_view_orb
142.123,view_aware,1766396516.0,0,0,0.03785123792661974,0.029057407718218187,0.02425661289782255,0,1884.097300004214,78.4072000242304,4.279400018276647,True,2.1818234694172878,gaussian_2m,-0.9093415703434451,-1.9832931099929247,1.6203739086052635,1.7553071498068313,2.147725355793763,orb,1,6615040,2,71.0615,3000,4000,2.0,0.8371053463215767,15.181099995970726,33030144,31.5,204311,169059,16.790100024081767,3,0.9623999940231442,1500,2000,2.1818234694172878,4,115.90269999578595,1,optimized_view_orb
142.206,view_aware,1766396518.0,0,0,0.3616172997785773,-0.01138967611755809,-0.3614378878550042,0,1882.376800000202,77.72400000249036,4.549399978714064,True,2.6831281425606175,gaussian_2m,0.12028720519487697,2.680430491109067,2.9628020563489614,3.292203130969265,2.32154805373186,orb,1,6582272,3,71.103,3000,4000,2.0,0.8047573235285869,15.219900000374764,33030144,31.5,222924,250230,18.59580000746064,6,1.1783999798353761,1500,2000,2.6831281425606144,4,117.62319999979809,1,optimized_view_orb
142.203,view_aware,1766396520.0,0,0,0.20841131177563296,0.18173027124343633,-0.10202638575303524,0,1884.3104999978095,75.20399999339134,4.682200000388548,True,1.5839903512471096,gaussian_2m,-0.9844130371026593,-1.2409497996398808,2.794279258190404,3.1833171429312586,1.5645717168413578,orb,1,6524928,4,71.1015,3000,4000,2.0,0.6816342212609743,15.392200002679601,33030144,31.5,256870,323807,19.159100018441677,10,0.902900006622076,1500,2000,1.5839903512471079,4,115.68950000219047,1,optimized_view_orb
142.181,view_aware,1766396522.0,0,0,0.5516466881974038,0.05653944820248147,-0.5487416144198676,0,1882.4028000235558,75.55099998717196,4.96329998713918,True,1.2121279977346906,gaussian_2m,0.9796841003703964,0.7137740163201215,3.1761330502161345,3.704418077559391,1.049283058232588,orb,1,6455296,5,71.0905,3000,4000,2.0,0.7025469091961739,15.041699982248247,33030144,31.5,287625,398756,20.715499995276332,15,0.9455000108573586,1500,2000,1.2121279977346873,4,117.59719997644424,1,optimized_view_orb
142.144,view_aware,1766396524.0,0,0,0.5354352791005829,0.28754289135270605,-0.4516746879536697,0,1881.5911000128835,75.52100002067164,4.250099998898804,True,1.872840565680806,gaussian_2m,0.21082849799579712,-1.8609360894164093,3.255718212666614,3.885947360932561,2.36570130179814,orb,1,6352896,6,71.072,3000,4000,2.0,0.6550270405383597,14.683300018077716,33030144,31.5,324851,470694,21.827399992616847,21,1.7659000004641712,1500,2000,1.8728405656808094,4,118.40889998711646,1,optimized_view_orb
142.201,view_aware,1766396526.0,0,0,0.6399486456326466,0.25123598221426824,-0.5885700895287584,0,1882.313600013731,74.7583000047598,4.819000023417175,True,1.391836486576383,gaussian_2m,-0.05850364492654698,1.3906063889165756,3.712201530418036,4.277581001344124,0.8248684618604959,orb,1,6324224,7,71.1005,3000,4000,2.0,0.7070263133122768,15.986199985491112,33030144,31.5,355737,545840,20.792099996469915,25,0.9298999793827534,1500,2000,1.3918364865763881,4,117.68639998626895,1,optimized_view_orb
142.23,view_aware,1766396528.0,0,0,0.4331066167692367,0.3600007831330092,-0.2407919800012337,0,1880.4710000113118,76.25889999326319,4.191899992292747,True,2.8399471360469057,gaussian_2m,-2.688429094570164,-0.9152315220804363,3.9283575354132467,4.422335671683333,2.5996093435105285,orb,1,6492160,8,71.115,3000,4000,2.0,0.6524276371566454,16.532100009499118,49545216,47.25,393337,617780,21.235199994407594,28,0.8977999968919903,1500,2000,2.839947136046905,6,119.52899998868816,1,optimized_view_orb
142.287,view_aware,1766396530.0,0,0,0.19447656731318727,0.18976300095799292,-0.04255747526977416,0,1874.768400011817,83.09050000389107,4.515699984040111,True,4.594586157061623,gaussian_2m,-3.802445479601688,-2.579075479569952,3.9120939359677647,4.3606505003505625,4.463679428610529,orb,1,6692864,9,71.1435,3000,4000,2.0,0.663128800226808,15.105699974810705,49545216,47.25,429593,690905,21.027199982199818,30,1.0847999947145581,1500,2000,4.594586157061622,6,125.231599988183,1,optimized_view_orb
142.197,view_aware,1766396532.0,0,0,0.0,0.0,0.0,0,1878.9109000063036,79.46770000853576,4.178300005150959,True,3.713357396933232,gaussian_2m,-3.6834700755834646,-0.47018226214936254,3.982638089069933,4.390583311453977,3.713357396933232,orb,1,6656000,10,71.0985,3000,4000,2.0,0.7017456140307149,15.690800006268546,49545216,47.25,461320,765682,20.297199982451275,32,0.9966999932657927,1500,2000,3.713357396933232,6,121.08909999369644,1,optimized_view_orb
142.206,view_aware,1766396534.0,0,0,0.0,0.0,0.0,0,1869.1448000026867,82.95380001072772,4.950400005327538,True,2.592300087328604,gaussian_2m,-2.5348929628874064,0.542528717643403,4.0288667424008295,4.411359110811894,2.592300087328602,orb,1,6615040,11,71.103,3000,4000,2.0,0.6853919207637114,15.977400005795062,49545216,47.25,494603,839608,25.435399991692975,34,1.0916000173892826,1500,2000,2.592300087328602,6,130.85519999731332,1,optimized_view_orb
142.138,view_aware,1766396536.0,0,0,0.0,0.0,0.0,0,1882.7737999963574,76.97759999427944,4.446900013135746,True,0.4879101606571538,gaussian_2m,0.3135021732484503,-0.37386188925990876,4.0984829160487175,4.449927464634271,0.4879101606571466,orb,1,6332416,12,71.069,3000,4000,2.0,0.6655721321832947,15.532799996435642,49545216,47.25,530326,912044,18.771400005789474,37,0.980499986326322,1500,2000,0.4879101606571466,6,117.22620000364259,1,optimized_view_orb
142.176,view_aware,1766396538.0,0,0,0.0,0.0,0.0,0,1885.7292000029702,73.95759999053553,4.323799978010356,True,5.1475312444102705,gaussian_2m,-5.033519421641026,-1.0773857916932732,4.22770661245909,4.552792819900729,5.147531244410265,orb,1,6152192,13,71.088,3000,4000,2.0,0.6460247814607257,15.546700014965609,49545216,47.25,567478,984066,19.08019999973476,40,0.891800009412691,1500,2000,5.147531244410265,6,114.27079999702983,1,optimized_view_orb
142.204,view_aware,1766396540.0,0,0,0.3235865222728421,0.0020577775091950024,-0.3235799792143439,0,1886.325500003295,73.78509998670779,4.48179998784326,True,0.24650572418421052,gaussian_2m,-0.09700189080214397,0.22661797200661513,4.166582171733076,4.581761693888044,0.13570562070427258,orb,1,6086656,14,71.102,3000,4000,2.0,0.670259328274619,15.478699991945177,49545216,47.25,600886,1057535,18.452399992384017,43,0.9951000101864338,1500,2000,0.2465057241842298,6,113.67449999670498,1,optimized_view_orb
142.189,view_aware,1766396542.0,0,0,0.0,0.0,0.0,0,1886.696400004439,74.55809999373741,4.247500008204952,True,3.2059717114409665,gaussian_2m,-3.060271531010787,-0.9555065520678613,4.259454923269346,4.6464576346151905,3.2059717114409616,orb,1,5992448,15,71.0945,3000,4000,2.0,0.659667002423578,14.726900000823662,49545216,47.25,635850,1130341,18.25949997873977,46,0.8124999876599759,1500,2000,3.2059717114409616,6,113.30359999556094,1,optimized_view_orb
142.2,view_aware,1766396544.0,0,0,0.0,0.0,0.0,0,1880.0149000016972,79.01669997954741,5.414100014604628,True,2.539068542597809,gaussian_2m,-1.957038156113279,-1.6176744788511985,4.1691785811997235,4.529058391250746,2.5390685425978092,orb,1,5918720,16,71.1,3000,4000,2.0,0.6712737264805371,15.558700019028038,49545216,47.25,670952,1203628,18.503300001611933,49,0.9561000042594969,1500,2000,2.5390685425978092,6,119.98509999830276,1,optimized_view_orb
142.21,view_aware,1766396546.0,0,0,0.0,0.0,0.0,0,1885.0819999934174,74.29419999243692,4.410499997902662,True,2.6665469363698575,gaussian_2m,2.1217972467721573,-1.615069350663793,4.120250151543353,4.453309094265354,2.6665469363698717,orb,1,5980160,17,71.105,3000,4000,2.0,0.6636679980449824,16.803999984404072,66060288,63.0,706611,1276792,17.919400008395314,52,0.9049999935086817,1500,2000,2.6665469363698717,8,114.91800000658259,1,optimized_view_orb
142.197,view_aware,1766396548.0,0,0,0.0,0.0,0.0,0,1884.402300027432,74.41600001766346,4.496600013226271,True,1.769975252733881,gaussian_2m,-0.0650434098910412,1.7687797347663479,4.254850459536329,4.569742550837129,1.7699752527338595,orb,1,6086656,18,71.0985,3000,4000,2.0,0.7041121210531706,16.262800025288016,66060288,63.0,736635,1352737,18.824200000381097,55,0.98819998675026,1500,2000,1.7699752527338595,8,115.59769997256808,1,optimized_view_orb
142.19,view_aware,1766396550.0,0,0,0.3405754955638106,0.20908337333915106,-0.2688416098219477,0,1881.660799990641,75.95719999517314,4.61669999640435,True,1.1883884729145962,gaussian_2m,-1.167200865486604,-0.22340389916831926,4.201392521722246,4.593653634591952,1.0771697962160218,orb,1,6053888,19,71.095,3000,4000,2.0,0.6549809894049169,15.613399998983368,66060288,63.0,773700,1424909,20.628900005249307,58,0.9605999803170562,1500,2000,1.1883884729146066,8,118.33920000935905,1,optimized_view_orb
