dataset,variant,variant_label,drift_name,drift_kind,drift_magnitude_m,use_optimizer,arbitration_mode,feature_type,n_frames,n_successful_feeds,total_input_mb,avg_decode_ms,avg_downscale_ms,avg_prep_ms,avg_optimization_ms,avg_mapping_ms,avg_total_ms,std_total_ms,median_total_ms,p95_total_ms,throughput_fps_total,mean_capture_interval_s,median_capture_interval_s,capture_fps_mean,avg_deadline_slack_ms,p05_deadline_slack_ms,deadline_miss_rate,max_queue_delay_s,avg_feed_ms_legacy,render_ms,tile_count,memory_mb,avg_iou,std_iou,seam_ssim,coverage_m2,avg_altitude_m,avg_raw_pose_error_m,avg_eval_pose_error_m,median_eval_pose_error_m,avg_correction_mag_m,max_correction_mag_m,p95_correction_mag_m,frames_with_nonzero_correction,avg_edge_residual_before_m,avg_edge_residual_after_m,conflict_pixels,conflict_overrides,new_pixels,nonconflict_replacements,map_w_px,map_h_px,optimizer_edge_count,optimizer_mean_edge_before_m,optimizer_mean_edge_after_m,optimizer_median_edge_before_m,optimizer_median_edge_after_m,optimizer_max_edge_before_m,optimizer_max_edge_after_m
data1,raw_basic,Raw GPS + basic overlap,gaussian_1m,gaussian,1.0,0,basic,none,241,241,1396.75390625,75.15478921335391,4.62118755188902,0.0,0.0,15.583346058040688,95.54745269701642,8.862011465376655,95.38360001170076,107.66040001180954,10.466003768525647,2.0,2.0,0.5,1904.7575300001579,1893.1197400117526,0.0,0.0,15.583346058040688,84.90809999057092,24,189.0,0.6849299827782169,0.032650580524798585,0.9563681284586588,729271.0,142.20223236514522,1.1670143593716897,1.1670143593716897,1.1415482595231603,0.0,0.0,0.0,0,0.0,0.0,0,0,3830237,13823162,4096,1536,0,0.0,0.0,0.0,0.0,0.0,0.0
