altitude_m,arbitration_mode,capture_time_s,conflict_overrides,conflict_pixels,correction_mag_m,correction_x_m,correction_y_m,deadline_miss,deadline_slack_ms,decode_ms,downscale_ms,downscaled,drift_mag_m,drift_name,drift_x_m,drift_y_m,edge_residual_after_m,edge_residual_before_m,eval_pose_error_m,feature_type,feed_success,file_size_bytes,frame,gsd_proxy_m_px,img_h,img_w,inter_frame_interval_s,iou,mapping_ms,memory_bytes,memory_mb,new_pixels,nonconflict_replacements,optimization_ms,optimizer_edges,prep_ms,proc_h,proc_w,raw_pose_error_m,tile_count,total_ms,use_optimizer,variant
142.093,basic,1766396512.0,0,0,0.0,0.0,0.0,0,0.0,76.19190000696108,4.588100011460483,True,0.5974961404344216,gaussian_2m,0.0024603067149651485,0.5974910750169398,0.0,0.0,0.5974961404344216,none,1,6565888,0,71.0465,3000,4000,0.0,0.0,51.465900003677234,33030144,31.5,181098,0,0.0,0,0.0,1500,2000,0.5974961404344216,4,132.43680002051406,0,raw_basic
142.156,basic,1766396514.0,0,0,0.0,0.0,0.0,0,1901.5717000002041,77.13740001781844,4.5233000128064305,True,1.863658109207436,gaussian_2m,-0.5482757107244352,-1.7811836775145484,0.0,0.0,1.8636581092074356,none,1,6606848,1,71.078,3000,4000,2.0,0.92374634819307,16.57030000933446,33030144,31.5,188748,86878,0.0,0,0.0,1500,2000,1.8636581092074356,4,98.42829999979585,0,raw_basic
142.123,basic,1766396516.0,0,0,0.0,0.0,0.0,0,1901.8540999968536,76.62189999246038,5.0626000156626105,True,2.1818234694172878,gaussian_2m,-0.9093415703434451,-1.9832931099929247,0.0,0.0,2.1818234694172878,none,1,6615040,2,71.0615,3000,4000,2.0,0.8373481150746597,16.268600011244416,33030144,31.5,204702,169536,0.0,0,0.0,1500,2000,2.1818234694172878,4,98.14590000314638,0,raw_basic
142.206,basic,1766396518.0,0,0,0.0,0.0,0.0,0,1899.3745000043418,79.39009999972768,4.235500004142523,True,2.6831281425606175,gaussian_2m,0.12028720519487697,2.680430491109067,0.0,0.0,2.6831281425606144,none,1,6582272,3,71.103,3000,4000,2.0,0.808149573713749,16.826300008688122,33030144,31.5,223351,250330,0.0,0,0.0,1500,2000,2.6831281425606144,4,100.62549999565817,0,raw_basic
142.203,basic,1766396520.0,0,0,0.0,0.0,0.0,0,1893.651399994269,83.51290001883171,4.675500007579103,True,1.5839903512471096,gaussian_2m,-0.9844130371026593,-1.2409497996398808,0.0,0.0,1.5839903512471079,none,1,6524928,4,71.1015,3000,4000,2.0,0.6783759014120051,17.988600011449307,33030144,31.5,256973,324004,0.0,0,0.0,1500,2000,1.5839903512471079,4,106.34860000573099,0,raw_basic
142.181,basic,1766396522.0,0,0,0.0,0.0,0.0,0,1897.100500005763,81.14829999976791,4.9956000002566725,True,1.2121279977346906,gaussian_2m,0.9796841003703964,0.7137740163201215,0.0,0.0,1.2121279977346873,none,1,6455296,5,71.0905,3000,4000,2.0,0.7058829413356313,16.50510000763461,33030144,31.5,286979,399326,0.0,0,0.0,1500,2000,1.2121279977346873,4,102.89949999423698,0,raw_basic
142.144,basic,1766396524.0,0,0,0.0,0.0,0.0,0,1898.3597999904305,80.83779999287799,4.636900004697964,True,1.872840565680806,gaussian_2m,0.21082849799579712,-1.8609360894164093,0.0,0.0,1.8728405656808094,none,1,6352896,6,71.072,3000,4000,2.0,0.6533452757964598,15.965200000209734,33030144,31.5,324321,470961,0.0,0,0.0,1500,2000,1.8728405656808094,4,101.64020000956953,0,raw_basic
142.201,basic,1766396526.0,0,0,0.0,0.0,0.0,0,1903.5971999983303,75.57730001281016,4.348199989181012,True,1.391836486576383,gaussian_2m,-0.05850364492654698,1.3906063889165756,0.0,0.0,1.3918364865763881,none,1,6324224,7,71.1005,3000,4000,2.0,0.7083200538795047,16.289899998810142,33030144,31.5,354748,546272,0.0,0,0.0,1500,2000,1.3918364865763881,4,96.40280000166968,0,raw_basic
142.23,basic,1766396528.0,0,0,0.0,0.0,0.0,0,1901.6814999922644,75.83019998855889,4.396700009237975,True,2.8399471360469057,gaussian_2m,-2.688429094570164,-0.9152315220804363,0.0,0.0,2.839947136046905,none,1,6492160,8,71.115,3000,4000,2.0,0.6488789071873325,17.901900020660833,49545216,47.25,393799,618038,0.0,0,0.0,1500,2000,2.839947136046905,6,98.31850000773557,0,raw_basic
142.287,basic,1766396530.0,0,0,0.0,0.0,0.0,0,1899.5970000105444,80.02029999624938,4.303499998059124,True,4.594586157061623,gaussian_2m,-3.802445479601688,-2.579075479569952,0.0,0.0,4.594586157061622,none,1,6692864,9,71.1435,3000,4000,2.0,0.6619788372330165,15.89599999715574,49545216,47.25,429611,691106,0.0,0,0.0,1500,2000,4.594586157061622,6,100.40299998945557,0,raw_basic
