label,n_frames,avg_total_ms,p95_total_ms,avg_optimization_ms,avg_mapping_ms,throughput_fps,avg_raw_pose_error_m,avg_eval_pose_error_m,avg_correction_mag_m,max_correction_mag_m,seam_ssim,n_edges,avg_edge_residual_before_m,avg_edge_residual_after_m,memory_mb,optimizer_edge_count,optimizer_mean_edge_before_m,optimizer_mean_edge_after_m
nfeatures=1000,241,136.82540663816536,155.15860001323745,35.26932448117329,16.71131286266283,7.308584162621924,0.0,0.0831131215736776,0.0831131215736776,0.9118430911765731,0.9568985369470384,1373,4.413840960704724,4.1203275974170515,189.0,1373,4.512671328343652,4.146252024549257
