label,n_frames,avg_total_ms,p95_total_ms,avg_optimization_ms,avg_mapping_ms,throughput_fps,avg_raw_pose_error_m,avg_eval_pose_error_m,avg_correction_mag_m,max_correction_mag_m,seam_ssim,n_edges,avg_edge_residual_before_m,avg_edge_residual_after_m,memory_mb,optimizer_edge_count,optimizer_mean_edge_before_m,optimizer_mean_edge_after_m
nfeatures=200,241,117.33139377617262,133.61319998512045,17.016867634355325,16.66522738683188,8.522868158437214,0.0,0.055528937641585764,0.055528937641585764,0.6396690075245067,0.9564658072259691,1014,3.603323923512464,3.3788993440615394,189.0,1014,3.9133514551701385,3.574800659266787
