dataset,variant,variant_label,drift_name,drift_kind,drift_magnitude_m,use_optimizer,arbitration_mode,feature_type,n_frames,n_successful_feeds,total_input_mb,avg_decode_ms,avg_downscale_ms,avg_prep_ms,avg_optimization_ms,avg_mapping_ms,avg_total_ms,std_total_ms,median_total_ms,p95_total_ms,throughput_fps_total,mean_capture_interval_s,median_capture_interval_s,capture_fps_mean,avg_deadline_slack_ms,p05_deadline_slack_ms,deadline_miss_rate,max_queue_delay_s,avg_feed_ms_legacy,render_ms,tile_count,memory_mb,avg_iou,std_iou,seam_ssim,coverage_m2,avg_altitude_m,avg_raw_pose_error_m,avg_eval_pose_error_m,median_eval_pose_error_m,avg_correction_mag_m,max_correction_mag_m,p95_correction_mag_m,frames_with_nonzero_correction,avg_edge_residual_before_m,avg_edge_residual_after_m,conflict_pixels,conflict_overrides,new_pixels,nonconflict_replacements,map_w_px,map_h_px,optimizer_edge_count,optimizer_mean_edge_before_m,optimizer_mean_edge_after_m,optimizer_median_edge_before_m,optimizer_median_edge_after_m,optimizer_max_edge_before_m,optimizer_max_edge_after_m
data1,optimized_view_sift,Optimized pose + view-aware overlap (SIFT),bias_3m,bias,3.0,1,view_aware,sift,241,241,1396.75390625,114.28115186783876,4.429070124425829,1.393387967496492,374.51399875615425,21.6904282152046,521.0655290449639,50.723908878826705,527.8970000217669,589.053600007901,1.9191444151618553,2.0,2.0,0.5,1478.3283558340675,1408.126129998709,0.0,0.0,21.6904282152046,110.98610001499765,24,189.0,0.6883705004947512,0.029771042480836646,0.9572302103042603,731361.0,142.20223236514522,1.5892215075312817,1.6493769368923517,1.6554390703450852,0.08180555035939648,0.7730657648414297,0.4983424544044459,55,4.436888341170049,4.172072271338509,0,0,3840158,13845581,4096,1536,1433,4.423936795979217,4.071344189743232,4.347099102259794,3.9134598017973383,11.205796424102681,10.841283745368944
