label,n_frames,avg_total_ms,p95_total_ms,avg_optimization_ms,avg_mapping_ms,throughput_fps,avg_raw_pose_error_m,avg_eval_pose_error_m,avg_correction_mag_m,max_correction_mag_m,seam_ssim,n_edges,avg_edge_residual_before_m,avg_edge_residual_after_m,memory_mb,optimizer_edge_count,optimizer_mean_edge_before_m,optimizer_mean_edge_after_m
w_match=1.0,241,126.3158149374562,144.74459999473765,26.5797904562891,16.351385062601015,7.916665070760446,1.5892215075312817,1.7861676473788308,0.2340507489296825,2.069435921497938,0.9573412471347384,1333,4.1764663055122675,3.418979041661378,189.0,1333,4.2574693150429255,3.3484823713609404
