label,n_frames,avg_total_ms,p95_total_ms,avg_optimization_ms,avg_mapping_ms,throughput_fps,avg_raw_pose_error_m,avg_eval_pose_error_m,avg_correction_mag_m,max_correction_mag_m,seam_ssim,n_edges,avg_edge_residual_before_m,avg_edge_residual_after_m,memory_mb,optimizer_edge_count,optimizer_mean_edge_before_m,optimizer_mean_edge_after_m
w_match=0.1,241,128.10637966654343,146.46049999282695,26.451098757044363,16.39818423318955,7.806012492141033,1.5892215075312817,1.6105715829291374,0.030885544208025844,0.34135025509243827,0.9570309387312995,1333,4.1764663055122675,4.041893714917644,189.0,1333,4.2574693150429255,4.071979663772153
