label,n_frames,avg_total_ms,p95_total_ms,avg_optimization_ms,avg_mapping_ms,throughput_fps,avg_raw_pose_error_m,avg_eval_pose_error_m,avg_correction_mag_m,max_correction_mag_m,seam_ssim,n_edges,avg_edge_residual_before_m,avg_edge_residual_after_m,memory_mb,optimizer_edge_count,optimizer_mean_edge_before_m,optimizer_mean_edge_after_m
sift_nfeatures=700,241,358.27421825847694,397.1994000021368,256.3133070532076,17.02287095573275,2.7911581382017,0.0,0.0887388922514752,0.0887388922514752,0.7730909296606958,0.9566790329085456,1432,4.536225139186819,4.270003079013119,189.0,1432,4.592591772182852,4.256859489488968
