label,n_frames,avg_total_ms,p95_total_ms,avg_optimization_ms,avg_mapping_ms,throughput_fps,avg_raw_pose_error_m,avg_eval_pose_error_m,avg_correction_mag_m,max_correction_mag_m,seam_ssim,n_edges,avg_edge_residual_before_m,avg_edge_residual_after_m,memory_mb,optimizer_edge_count,optimizer_mean_edge_before_m,optimizer_mean_edge_after_m
solve_every=3,241,128.5181211619696,146.41250000568107,27.847917013100243,16.47158796682614,7.781003884578378,0.0,0.12406581319518575,0.12406581319518575,0.7708464921712006,0.9577626519733005,1333,4.280133204418776,3.9794326848794483,189.0,1333,4.420814051820931,4.052669209214328
