label,n_frames,avg_total_ms,p95_total_ms,avg_optimization_ms,avg_mapping_ms,throughput_fps,avg_raw_pose_error_m,avg_eval_pose_error_m,avg_correction_mag_m,max_correction_mag_m,seam_ssim,n_edges,avg_edge_residual_before_m,avg_edge_residual_after_m,memory_mb,optimizer_edge_count,optimizer_mean_edge_before_m,optimizer_mean_edge_after_m
w_match=0.5,241,127.18579958505055,145.3312000085134,26.86843402450421,16.378135684852516,7.862512979141897,1.5892215075312817,1.6964041483064944,0.13425110596687323,1.3244389897586768,0.9571488234731886,1333,4.1764663055122675,3.680116206160314,189.0,1333,4.2574693150429255,3.6301772210754963
